1, plains, minecraft:plains, MONSTER, minecraft:spider, 30, 4, 4
2354, extreme_hills, terralith:volcanic_peaks, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2355, extreme_hills, terralith:volcanic_peaks, CREATURE, quark:shiba, 30, 1, 3
2356, extreme_hills, terralith:volcanic_peaks, CREATURE, ars_nouveau:drygmy, 3, 1, 2
2357, extreme_hills, terralith:volcanic_peaks, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2358, extreme_hills, terralith:volcanic_peaks, AMBIENT, minecraft:bat, 10, 8, 8
2359, extreme_hills, terralith:volcanic_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
2360, extreme_hills, terralith:caldera, MONSTER, minecraft:spider, 30, 4, 4
2361, extreme_hills, terralith:caldera, MONSTER, minecraft:zombie, 30, 4, 4
2362, extreme_hills, terralith:caldera, MONSTER, minecraft:zombie_villager, 5, 1, 1
2363, extreme_hills, terralith:caldera, MONSTER, minecraft:skeleton, 30, 4, 4
2364, extreme_hills, terralith:caldera, MONSTER, minecraft:creeper, 30, 4, 4
2365, extreme_hills, terralith:caldera, MONSTER, minecraft:slime, 30, 4, 4
2366, extreme_hills, terralith:caldera, MONSTER, minecraft:enderman, 5, 1, 4
2367, extreme_hills, terralith:caldera, MONSTER, minecraft:witch, 5, 1, 1
2368, extreme_hills, terralith:caldera, MONSTER, quark:toretoise, 30, 2, 4
2369, extreme_hills, terralith:caldera, MONSTER, quark:stoneling, 30, 1, 1
2370, extreme_hills, terralith:caldera, CREATURE, minecraft:wolf, 8, 4, 4
2371, extreme_hills, terralith:caldera, CREATURE, minecraft:rabbit, 4, 2, 3
2372, extreme_hills, terralith:caldera, CREATURE, minecraft:fox, 8, 2, 4
2373, extreme_hills, terralith:caldera, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
2374, extreme_hills, terralith:caldera, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2375, extreme_hills, terralith:caldera, CREATURE, quark:shiba, 30, 1, 3
2376, extreme_hills, terralith:caldera, CREATURE, ars_nouveau:drygmy, 3, 1, 2
2377, extreme_hills, terralith:caldera, CREATURE, finsandtails:wherble, 3, 2, 6
2378, extreme_hills, terralith:caldera, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2379, extreme_hills, terralith:caldera, AMBIENT, minecraft:bat, 10, 8, 8
2380, extreme_hills, terralith:caldera, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
2381, none, terralith:siberian_grove, MONSTER, minecraft:spider, 30, 4, 4
2382, none, terralith:siberian_grove, MONSTER, minecraft:zombie, 30, 4, 4
2383, none, terralith:siberian_grove, MONSTER, minecraft:zombie_villager, 5, 1, 1
2384, none, terralith:siberian_grove, MONSTER, minecraft:skeleton, 30, 4, 4
2385, none, terralith:siberian_grove, MONSTER, minecraft:slime, 30, 4, 4
2386, none, terralith:siberian_grove, MONSTER, minecraft:enderman, 5, 1, 4
2387, none, terralith:siberian_grove, MONSTER, minecraft:witch, 5, 1, 1
2388, none, terralith:siberian_grove, MONSTER, quark:toretoise, 30, 2, 4
2389, none, terralith:siberian_grove, MONSTER, quark:stoneling, 30, 1, 1
2390, none, terralith:siberian_grove, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
2391, none, terralith:siberian_grove, MONSTER, creeperoverhaul:snowy_creeper, 30, 2, 2
2392, none, terralith:siberian_grove, CREATURE, minecraft:wolf, 8, 4, 4
2393, none, terralith:siberian_grove, CREATURE, minecraft:rabbit, 4, 2, 3
2394, none, terralith:siberian_grove, CREATURE, minecraft:fox, 8, 2, 4
2395, none, terralith:siberian_grove, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
2396, none, terralith:siberian_grove, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2397, none, terralith:siberian_grove, CREATURE, ars_nouveau:drygmy, 3, 1, 2
2398, none, terralith:siberian_grove, CREATURE, finsandtails:wherble, 3, 2, 6
2399, none, terralith:siberian_grove, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2400, none, terralith:siberian_grove, AMBIENT, minecraft:bat, 10, 8, 8
2401, none, terralith:siberian_grove, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
2402, plains, terralith:blooming_plateau, MONSTER, minecraft:spider, 30, 4, 4
2403, plains, terralith:blooming_plateau, MONSTER, minecraft:zombie, 30, 4, 4
2404, plains, terralith:blooming_plateau, MONSTER, minecraft:zombie_villager, 5, 1, 1
2405, plains, terralith:blooming_plateau, MONSTER, minecraft:skeleton, 30, 4, 4
2406, plains, terralith:blooming_plateau, MONSTER, minecraft:creeper, 30, 4, 4
2407, plains, terralith:blooming_plateau, MONSTER, minecraft:slime, 30, 4, 4
2408, plains, terralith:blooming_plateau, MONSTER, minecraft:enderman, 5, 1, 4
2409, plains, terralith:blooming_plateau, MONSTER, minecraft:witch, 5, 1, 1
2410, plains, terralith:blooming_plateau, MONSTER, quark:toretoise, 30, 2, 4
2411, plains, terralith:blooming_plateau, MONSTER, quark:stoneling, 30, 1, 1
2412, plains, terralith:blooming_plateau, CREATURE, minecraft:donkey, 1, 1, 2
2413, plains, terralith:blooming_plateau, CREATURE, minecraft:rabbit, 2, 2, 6
2414, plains, terralith:blooming_plateau, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
2415, plains, terralith:blooming_plateau, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2416, plains, terralith:blooming_plateau, CREATURE, ars_nouveau:drygmy, 3, 1, 2
2417, plains, terralith:blooming_plateau, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2418, plains, terralith:blooming_plateau, CREATURE, meadow:cookie_cow, 5, 1, 3
2419, plains, terralith:blooming_plateau, CREATURE, meadow:cream_cow, 5, 1, 3
2420, plains, terralith:blooming_plateau, CREATURE, meadow:pinto_cow, 5, 1, 3
2421, plains, terralith:blooming_plateau, CREATURE, meadow:flecked_sheep, 5, 1, 3
2422, plains, terralith:blooming_plateau, CREATURE, meadow:fuzzy_sheep, 5, 1, 3
2423, plains, terralith:blooming_plateau, CREATURE, meadow:long_nosed_sheep, 5, 1, 3
2424, plains, terralith:blooming_plateau, CREATURE, meadow:patched_sheep, 5, 1, 3
2425, plains, terralith:blooming_plateau, CREATURE, meadow:albino_cow, 5, 1, 3
2426, plains, terralith:blooming_plateau, AMBIENT, sprout:elephant, 2, 1, 1
2427, plains, terralith:blooming_plateau, AMBIENT, minecraft:bat, 10, 8, 8
2428, plains, terralith:blooming_plateau, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
2429, none, terralith:cave/diorite_caves, MONSTER, minecraft:spider, 30, 4, 4
2430, none, terralith:cave/diorite_caves, MONSTER, minecraft:zombie, 30, 4, 4
2431, none, terralith:cave/diorite_caves, MONSTER, minecraft:zombie_villager, 5, 1, 1
2432, none, terralith:cave/diorite_caves, MONSTER, minecraft:skeleton, 30, 4, 4
2433, none, terralith:cave/diorite_caves, MONSTER, minecraft:creeper, 30, 4, 4
2434, none, terralith:cave/diorite_caves, MONSTER, minecraft:slime, 30, 4, 4
2435, none, terralith:cave/diorite_caves, MONSTER, minecraft:enderman, 5, 1, 4
2436, none, terralith:cave/diorite_caves, MONSTER, minecraft:witch, 5, 1, 1
2437, none, terralith:cave/diorite_caves, MONSTER, quark:toretoise, 30, 2, 4
2438, none, terralith:cave/diorite_caves, MONSTER, quark:stoneling, 30, 1, 1
2439, none, terralith:cave/diorite_caves, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
2440, none, terralith:cave/diorite_caves, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2441, none, terralith:cave/diorite_caves, CREATURE, ars_nouveau:drygmy, 3, 1, 2
2442, none, terralith:cave/diorite_caves, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2443, none, terralith:cave/diorite_caves, AMBIENT, minecraft:bat, 10, 8, 8
2444, none, terralith:cave/diorite_caves, AMBIENT, mythicmounts:dragon, 10, 1, 1
2445, none, terralith:cave/diorite_caves, AMBIENT, mythicmounts:geckotoalizard, 10, 1, 1
2446, none, terralith:cave/diorite_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
2447, none, terralith:cave/desert_caves, MONSTER, minecraft:spider, 30, 4, 4
2448, none, terralith:cave/desert_caves, MONSTER, minecraft:zombie, 30, 4, 4
2449, none, terralith:cave/desert_caves, MONSTER, minecraft:zombie_villager, 5, 1, 1
2450, none, terralith:cave/desert_caves, MONSTER, minecraft:skeleton, 30, 4, 4
2451, none, terralith:cave/desert_caves, MONSTER, minecraft:creeper, 30, 4, 4
2452, none, terralith:cave/desert_caves, MONSTER, minecraft:slime, 30, 4, 4
2453, none, terralith:cave/desert_caves, MONSTER, minecraft:enderman, 5, 1, 4
2454, none, terralith:cave/desert_caves, MONSTER, minecraft:witch, 5, 1, 1
2455, none, terralith:cave/desert_caves, MONSTER, quark:toretoise, 30, 2, 4
2456, none, terralith:cave/desert_caves, MONSTER, quark:stoneling, 30, 1, 1
2457, none, terralith:cave/desert_caves, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
2458, none, terralith:cave/desert_caves, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2459, none, terralith:cave/desert_caves, CREATURE, ars_nouveau:drygmy, 3, 1, 2
2460, none, terralith:cave/desert_caves, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2461, none, terralith:cave/desert_caves, CREATURE, ecologics:camel, 5, 1, 2
2462, none, terralith:cave/desert_caves, AMBIENT, minecraft:bat, 10, 8, 8
2463, none, terralith:cave/desert_caves, AMBIENT, mythicmounts:dragon, 10, 1, 1
2464, none, terralith:cave/desert_caves, AMBIENT, mythicmounts:geckotoalizard, 10, 1, 1
2465, none, terralith:cave/desert_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
2466, none, terralith:cave/desert_caves, WATER_AMBIENT, aquaculture:bayad, 5, 1, 1
2467, none, terralith:cave/desert_caves, WATER_AMBIENT, aquaculture:boulti, 5, 1, 2
2468, none, terralith:cave/desert_caves, WATER_AMBIENT, aquaculture:capitaine, 5, 1, 2
2469, none, terralith:cave/desert_caves, WATER_AMBIENT, aquaculture:synodontis, 5, 1, 1
2470, none, terralith:rocky_shrubland, MONSTER, minecraft:spider, 30, 4, 4
2471, none, terralith:rocky_shrubland, MONSTER, minecraft:zombie, 30, 4, 4
2472, none, terralith:rocky_shrubland, MONSTER, minecraft:zombie_villager, 5, 1, 1
2473, none, terralith:rocky_shrubland, MONSTER, minecraft:skeleton, 30, 4, 4
2474, none, terralith:rocky_shrubland, MONSTER, minecraft:slime, 30, 4, 4
2475, none, terralith:rocky_shrubland, MONSTER, minecraft:enderman, 5, 1, 4
2476, none, terralith:rocky_shrubland, MONSTER, minecraft:witch, 5, 1, 1
2477, none, terralith:rocky_shrubland, MONSTER, quark:toretoise, 30, 2, 4
2478, none, terralith:rocky_shrubland, MONSTER, quark:stoneling, 30, 1, 1
2479, none, terralith:rocky_shrubland, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
2480, none, terralith:rocky_shrubland, MONSTER, creeperoverhaul:snowy_creeper, 30, 2, 2
2481, none, terralith:rocky_shrubland, CREATURE, minecraft:horse, 5, 2, 6
2482, none, terralith:rocky_shrubland, CREATURE, minecraft:donkey, 1, 1, 3
2483, none, terralith:rocky_shrubland, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
2484, none, terralith:rocky_shrubland, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2485, none, terralith:rocky_shrubland, CREATURE, ars_nouveau:drygmy, 3, 1, 2
2486, none, terralith:rocky_shrubland, CREATURE, finsandtails:wherble, 3, 2, 6
2487, none, terralith:rocky_shrubland, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2488, none, terralith:rocky_shrubland, CREATURE, meadow:rocky_sheep, 5, 1, 3
2489, none, terralith:rocky_shrubland, AMBIENT, minecraft:bat, 10, 8, 8
2490, none, terralith:rocky_shrubland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
2491, none, terralith:windswept_spires, MONSTER, minecraft:spider, 30, 4, 4
2492, none, terralith:windswept_spires, MONSTER, minecraft:zombie, 30, 4, 4
2493, none, terralith:windswept_spires, MONSTER, minecraft:zombie_villager, 5, 1, 1
2494, none, terralith:windswept_spires, MONSTER, minecraft:skeleton, 30, 4, 4
2495, none, terralith:windswept_spires, MONSTER, minecraft:creeper, 30, 4, 4
2496, none, terralith:windswept_spires, MONSTER, minecraft:slime, 30, 4, 4
2497, none, terralith:windswept_spires, MONSTER, minecraft:enderman, 5, 1, 4
2498, none, terralith:windswept_spires, MONSTER, minecraft:witch, 5, 1, 1
2499, none, terralith:windswept_spires, MONSTER, quark:toretoise, 30, 2, 4
2500, none, terralith:windswept_spires, MONSTER, quark:stoneling, 30, 1, 1
2501, none, terralith:windswept_spires, CREATURE, minecraft:llama, 5, 4, 6
2502, none, terralith:windswept_spires, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
2503, none, terralith:windswept_spires, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2504, none, terralith:windswept_spires, CREATURE, ars_nouveau:drygmy, 3, 1, 2
2505, none, terralith:windswept_spires, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2506, none, terralith:windswept_spires, CREATURE, mythicmounts:griffon, 10, 1, 1
2507, none, terralith:windswept_spires, AMBIENT, minecraft:bat, 10, 8, 8
2508, none, terralith:windswept_spires, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
2509, taiga, terralith:yellowstone, MONSTER, minecraft:spider, 30, 4, 4
2510, taiga, terralith:yellowstone, MONSTER, minecraft:zombie, 30, 4, 4
2511, taiga, terralith:yellowstone, MONSTER, minecraft:zombie_villager, 5, 1, 1
2512, taiga, terralith:yellowstone, MONSTER, minecraft:skeleton, 30, 4, 4
2513, taiga, terralith:yellowstone, MONSTER, minecraft:slime, 30, 4, 4
2514, taiga, terralith:yellowstone, MONSTER, minecraft:enderman, 5, 1, 4
2515, taiga, terralith:yellowstone, MONSTER, minecraft:witch, 5, 1, 1
2516, taiga, terralith:yellowstone, MONSTER, creeperoverhaul:spruce_creeper, 30, 2, 2
2517, taiga, terralith:yellowstone, MONSTER, quark:toretoise, 30, 2, 4
2518, taiga, terralith:yellowstone, MONSTER, quark:stoneling, 30, 1, 1
2519, taiga, terralith:yellowstone, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
2520, taiga, terralith:yellowstone, CREATURE, minecraft:wolf, 8, 4, 4
2521, taiga, terralith:yellowstone, CREATURE, minecraft:rabbit, 4, 2, 3
2522, taiga, terralith:yellowstone, CREATURE, minecraft:fox, 8, 2, 4
2523, taiga, terralith:yellowstone, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
2524, taiga, terralith:yellowstone, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2525, taiga, terralith:yellowstone, CREATURE, ars_nouveau:drygmy, 3, 1, 2
2526, taiga, terralith:yellowstone, CREATURE, finsandtails:wherble, 3, 2, 6
2527, taiga, terralith:yellowstone, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2528, taiga, terralith:yellowstone, AMBIENT, minecraft:bat, 10, 8, 8
2529, taiga, terralith:yellowstone, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
2530, none, terralith:hot_shrubland, MONSTER, minecraft:spider, 30, 4, 4
2531, none, terralith:hot_shrubland, MONSTER, minecraft:zombie, 30, 4, 4
2532, none, terralith:hot_shrubland, MONSTER, minecraft:zombie_villager, 5, 1, 1
2533, none, terralith:hot_shrubland, MONSTER, minecraft:skeleton, 30, 4, 4
2534, none, terralith:hot_shrubland, MONSTER, minecraft:creeper, 30, 4, 4
2535, none, terralith:hot_shrubland, MONSTER, minecraft:slime, 30, 4, 4
2536, none, terralith:hot_shrubland, MONSTER, minecraft:enderman, 5, 1, 4
2537, none, terralith:hot_shrubland, MONSTER, minecraft:witch, 5, 1, 1
2538, none, terralith:hot_shrubland, MONSTER, quark:toretoise, 30, 2, 4
2539, none, terralith:hot_shrubland, MONSTER, quark:stoneling, 30, 1, 1
2540, none, terralith:hot_shrubland, CREATURE, minecraft:horse, 5, 2, 6
2541, none, terralith:hot_shrubland, CREATURE, minecraft:donkey, 1, 1, 3
2542, none, terralith:hot_shrubland, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
2543, none, terralith:hot_shrubland, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2544, none, terralith:hot_shrubland, CREATURE, ars_nouveau:drygmy, 3, 1, 2
2545, none, terralith:hot_shrubland, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2546, none, terralith:hot_shrubland, AMBIENT, minecraft:bat, 10, 8, 8
2547, none, terralith:hot_shrubland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
2548, swamp, terralith:orchid_swamp, MONSTER, minecraft:spider, 30, 4, 4
2549, swamp, terralith:orchid_swamp, MONSTER, minecraft:zombie, 30, 4, 4
2550, swamp, terralith:orchid_swamp, MONSTER, minecraft:zombie_villager, 5, 1, 1
2551, swamp, terralith:orchid_swamp, MONSTER, minecraft:skeleton, 30, 4, 4
2552, swamp, terralith:orchid_swamp, MONSTER, minecraft:slime, 30, 4, 4
2553, swamp, terralith:orchid_swamp, MONSTER, minecraft:enderman, 5, 1, 4
2554, swamp, terralith:orchid_swamp, MONSTER, minecraft:witch, 5, 1, 1
2555, swamp, terralith:orchid_swamp, MONSTER, minecraft:slime, 1, 1, 1
2556, swamp, terralith:orchid_swamp, MONSTER, biomemakeover:decayed, 30, 1, 1
2557, swamp, terralith:orchid_swamp, MONSTER, quark:toretoise, 30, 2, 4
2558, swamp, terralith:orchid_swamp, MONSTER, quark:stoneling, 30, 1, 1
2559, swamp, terralith:orchid_swamp, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
2560, swamp, terralith:orchid_swamp, MONSTER, creeperoverhaul:swamp_creeper, 30, 2, 2
2561, swamp, terralith:orchid_swamp, CREATURE, minecraft:frog, 25, 2, 5
2562, swamp, terralith:orchid_swamp, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
2563, swamp, terralith:orchid_swamp, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2564, swamp, terralith:orchid_swamp, CREATURE, environmental:slabfish, 16, 2, 4
2565, swamp, terralith:orchid_swamp, CREATURE, ars_nouveau:drygmy, 3, 1, 2
2566, swamp, terralith:orchid_swamp, CREATURE, finsandtails:mudhorse, 30, 2, 3
2567, swamp, terralith:orchid_swamp, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2568, swamp, terralith:orchid_swamp, CREATURE, environmental:duck, 5, 3, 4
2569, swamp, terralith:orchid_swamp, CREATURE, environmental:slabfish, 5, 1, 3
2570, swamp, terralith:orchid_swamp, CREATURE, biomemakeover:toad, 5, 1, 2
2571, swamp, terralith:orchid_swamp, CREATURE, finsandtails:crowned_horatee, 30, 1, 2
2572, swamp, terralith:orchid_swamp, CREATURE, finsandtails:flatback_leaf_snail, 3, 1, 1
2573, swamp, terralith:orchid_swamp, CREATURE, finsandtails:siderol_whiskered_snail, 10, 1, 1
2574, swamp, terralith:orchid_swamp, AMBIENT, minecraft:bat, 10, 8, 8
2575, swamp, terralith:orchid_swamp, AMBIENT, biomemakeover:lightning_bug, 20, 1, 1
2576, swamp, terralith:orchid_swamp, AMBIENT, finsandtails:river_pebble_snail, 10, 1, 2
2577, swamp, terralith:orchid_swamp, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
2578, swamp, terralith:orchid_swamp, WATER_AMBIENT, finsandtails:swamp_mucker, 10, 2, 4
2579, swamp, terralith:orchid_swamp, WATER_AMBIENT, finsandtails:flatback_sucker, 10, 1, 1
2580, swamp, terralith:orchid_swamp, WATER_AMBIENT, aquaculture:catfish, 5, 1, 3
2581, none, terralith:cave/mantle_caves, MONSTER, minecraft:spider, 30, 4, 4
2582, none, terralith:cave/mantle_caves, MONSTER, minecraft:zombie, 30, 4, 4
2583, none, terralith:cave/mantle_caves, MONSTER, minecraft:zombie_villager, 5, 1, 1
2584, none, terralith:cave/mantle_caves, MONSTER, minecraft:skeleton, 30, 4, 4
2585, none, terralith:cave/mantle_caves, MONSTER, minecraft:creeper, 30, 4, 4
2586, none, terralith:cave/mantle_caves, MONSTER, minecraft:slime, 30, 4, 4
2587, none, terralith:cave/mantle_caves, MONSTER, minecraft:enderman, 5, 1, 4
2588, none, terralith:cave/mantle_caves, MONSTER, minecraft:witch, 5, 1, 1
2589, none, terralith:cave/mantle_caves, MONSTER, quark:toretoise, 30, 2, 4
2590, none, terralith:cave/mantle_caves, MONSTER, quark:stoneling, 30, 1, 1
2591, none, terralith:cave/mantle_caves, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
2592, none, terralith:cave/mantle_caves, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2593, none, terralith:cave/mantle_caves, CREATURE, ars_nouveau:drygmy, 3, 1, 2
2594, none, terralith:cave/mantle_caves, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2595, none, terralith:cave/mantle_caves, AMBIENT, minecraft:bat, 10, 8, 8
2596, none, terralith:cave/mantle_caves, AMBIENT, mythicmounts:dragon, 10, 1, 1
2597, none, terralith:cave/mantle_caves, AMBIENT, mythicmounts:geckotoalizard, 10, 1, 1
2598, none, terralith:cave/mantle_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
2599, none, terralith:snowy_maple_forest, MONSTER, minecraft:spider, 30, 4, 4
2600, none, terralith:snowy_maple_forest, MONSTER, minecraft:zombie, 30, 4, 4
2601, none, terralith:snowy_maple_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
2602, none, terralith:snowy_maple_forest, MONSTER, minecraft:skeleton, 30, 4, 4
2603, none, terralith:snowy_maple_forest, MONSTER, minecraft:slime, 30, 4, 4
2604, none, terralith:snowy_maple_forest, MONSTER, minecraft:enderman, 5, 1, 4
2605, none, terralith:snowy_maple_forest, MONSTER, minecraft:witch, 5, 1, 1
